,order_id,order_time,product_id,customer_id
27793,order_27794,2019-06-26 01:59:08.624704,18971,48233
27794,order_27795,2019-09-26 14:38:21.837689,5588,48233
27795,order_27796,2019-09-17 03:46:17.518052,9820,48233
27796,order_27797,2019-06-18 12:43:04.334200,4512,48346
27797,order_27798,2019-10-12 22:19:43.180352,10485,48887
27798,order_27799,2019-04-30 05:35:28.261473,4267,48887
27799,order_27800,2019-05-04 04:46:44.071720,16817,48887
27800,order_27801,2019-02-22 23:59:11.678316,17799,48887
27801,order_27802,2019-02-18 22:30:11.991817,2414,48887
27802,order_27803,2019-01-17 03:40:31.545770,5152,48887
27803,order_27804,2019-09-25 03:44:21.863686,19357,48887
27804,order_27805,2019-05-11 11:35:04.244302,15479,48887
27805,order_27806,2019-08-04 21:16:50.583959,11288,48887
27806,order_27807,2019-08-04 21:16:36.964492,3562,48887
27807,order_27808,2019-12-23 01:43:30.448441,12245,49199
27808,order_27809,2019-10-09 07:48:21.670587,20136,49199
27809,order_27810,2019-09-01 12:52:28.187830,13081,49199
27810,order_27811,2019-03-19 08:41:04.642818,108,49199
27811,order_27812,2019-06-21 09:13:05.696753,3842,49199
27812,order_27813,2019-02-27 04:03:08.887548,2767,49199
27813,order_27814,2019-09-09 09:13:17.540753,12786,49199
27814,order_27815,2019-03-03 20:59:44.031733,15098,49199
27815,order_27816,2019-04-25 02:07:05.361065,14403,49199
27816,order_27817,2019-03-08 18:08:24.662651,8368,49199
27817,order_27818,2019-06-30 07:57:40.260937,8155,49199
27818,order_27819,2019-01-11 09:54:53.799403,11651,49199
27819,order_27820,2019-06-04 11:32:38.756673,2695,49199
27820,order_27821,2019-06-10 19:05:59.475188,17613,49199
27821,order_27822,2019-07-11 22:47:01.508461,8145,49199
27822,order_27823,2019-04-29 16:02:59.346789,6226,49199
27823,order_27824,2019-08-14 12:29:34.377537,12398,49199
27824,order_27825,2019-05-11 11:47:30.319367,9722,49199
27825,order_27826,2019-06-08 06:18:44.241846,11046,49199
27826,order_27827,2019-08-18 06:54:43.168921,2265,49199
27827,order_27828,2019-03-15 06:22:46.870358,2374,49199
27828,order_27829,2019-09-09 20:58:31.218397,13267,49199
27829,order_27830,2019-07-03 05:19:08.541750,4585,52321
27830,order_27831,2019-04-06 15:40:00.614776,14260,52321
27831,order_27832,2019-04-03 10:04:27.074494,5327,52321
27832,order_27833,2019-04-01 13:19:28.132931,6699,52321
27833,order_27834,2019-02-22 15:34:48.139870,14813,52321
27834,order_27835,2019-02-06 04:12:28.488494,6822,52321
27835,order_27836,2019-08-29 06:55:59.017834,18007,52321
27836,order_27837,2019-07-30 21:49:53.540427,8558,52321
27837,order_27838,2019-09-29 22:14:06.936385,17713,52321
27838,order_27839,2019-01-25 23:19:12.789850,14596,52321
27839,order_27840,2019-05-31 17:08:34.822900,16430,52321
27840,order_27841,2019-07-05 01:32:19.625025,5889,52321
27841,order_27842,2019-08-12 01:03:16.623828,73,52321
27842,order_27843,2019-03-22 13:57:53.456503,14536,52321
27843,order_27844,2019-09-16 19:52:03.289847,19312,52321
27844,order_27845,2019-08-05 21:16:52.759515,20254,52729
27845,order_27846,2019-01-18 05:44:14.977495,15515,52729
27846,order_27847,2019-06-02 11:10:19.684951,4640,52729
27847,order_27848,2019-06-08 20:45:45.557930,14125,52729
27848,order_27849,2019-09-08 17:28:40.598520,3491,52729
27849,order_27850,2019-03-27 17:36:35.088049,20041,52729
27850,order_27851,2019-07-16 16:26:22.257134,3636,52729
27851,order_27852,2019-01-05 23:29:05.043717,17321,52729
27852,order_27853,2019-03-09 16:16:35.705153,9698,52729
27853,order_27854,2019-06-10 22:40:25.391507,12863,52729
27854,order_27855,2019-09-09 16:08:18.391137,15744,52729
27855,order_27856,2019-06-22 21:08:23.092198,16091,52729
27856,order_27857,2019-06-22 05:03:44.830001,14914,52729
27857,order_27858,2019-10-11 13:54:20.456713,4861,53317
27858,order_27859,2019-09-28 23:28:16.107239,1918,53317
27859,order_27860,2019-09-09 18:31:53.144604,1023,53317
27860,order_27861,2019-02-21 15:42:41.486640,18935,53534
27861,order_27862,2019-07-17 19:59:36.801962,4369,53534
27862,order_27863,2019-03-30 12:39:49.975955,19130,53534
27863,order_27864,2019-07-27 03:40:19.384115,1094,53534
27864,order_27865,2019-01-23 20:25:30.231404,3914,54237
27865,order_27866,2019-09-07 23:17:30.698453,3711,54237
27866,order_27867,2019-04-21 08:51:08.282708,9690,54237
27867,order_27868,2019-02-11 12:43:19.465489,4103,54237
27868,order_27869,2019-01-09 11:45:14.084925,502,54237
27869,order_27870,2019-02-15 11:45:00.881184,2942,54237
27870,order_27871,2019-07-27 08:32:52.983129,2004,54237
27871,order_27872,2019-07-18 00:09:39.743665,13495,54237
27872,order_27873,2019-09-17 16:48:00.763668,16715,54237
27873,order_27874,2019-03-18 19:16:37.455001,10093,54237
27874,order_27875,2019-07-23 13:23:49.315182,16302,54237
27875,order_27876,2019-03-01 17:06:46.439979,6827,54237
27876,order_27877,2019-12-27 15:56:31.496084,241,55317
27877,order_27878,2019-02-21 07:35:51.861474,14064,55317
27878,order_27879,2019-09-05 03:44:42.914322,1615,55317
27879,order_27880,2019-02-19 07:07:06.572299,17794,56411
27880,order_27881,2019-03-11 09:37:36.113509,19242,56411
27881,order_27882,2019-02-19 20:12:11.798332,19304,56411
27882,order_27883,2019-02-26 16:26:28.841948,1761,56411
27883,order_27884,2019-07-06 08:20:22.067726,10705,56411
27884,order_27885,2019-09-25 17:13:27.507491,5923,56411
27885,order_27886,2019-01-10 14:25:08.320434,12470,56411
27886,order_27887,2019-01-07 20:41:34.790899,6113,56411
27887,order_27888,2019-09-20 13:11:05.528505,10062,56411
27888,order_27889,2019-04-23 15:28:18.648177,6539,56411
27889,order_27890,2019-03-25 13:44:32.986028,16129,56411
27890,order_27891,2019-11-01 14:58:20.888083,19545,57803
27891,order_27892,2019-12-18 09:10:29.572628,15078,57803
27892,order_27893,2019-11-10 21:53:56.153153,18829,57803
27893,order_27894,2019-10-29 07:29:29.511474,13355,57803
27894,order_27895,2019-10-29 02:58:32.869079,5958,57803
27895,order_27896,2019-10-15 21:00:40.633578,5457,57803
27896,order_27897,2019-10-03 16:50:39.539592,16268,57803
27897,order_27898,2019-05-22 20:59:17.032404,19512,57803
27898,order_27899,2019-05-04 21:46:06.269759,8005,57803
27899,order_27900,2019-07-24 13:56:48.132111,2435,57803
27900,order_27901,2019-05-19 11:58:26.395666,15674,57803
27901,order_27902,2019-07-07 18:58:23.079567,14309,57803
27902,order_27903,2019-01-07 09:47:50.222905,2201,57803
27903,order_27904,2019-07-26 01:28:56.925309,9973,57803
27904,order_27905,2019-05-05 16:07:07.992447,10231,57803
27905,order_27906,2019-08-07 18:39:49.773067,12839,57803
27906,order_27907,2019-03-05 04:10:29.742366,4398,57803
27907,order_27908,2019-07-22 17:51:00.976872,15364,57803
27908,order_27909,2019-08-31 11:18:17.770984,16714,57803
27909,order_27910,2019-07-02 10:12:30.521329,10058,57803
27910,order_27911,2019-01-03 23:18:26.812770,3198,57803
27911,order_27912,2019-09-23 05:40:03.480533,14944,57803
27912,order_27913,2019-05-09 04:47:36.645816,1419,57803
27913,order_27914,2019-03-30 05:57:22.712101,14042,57803
27914,order_27915,2019-01-16 16:53:58.391755,6409,57803
27915,order_27916,2019-03-20 05:44:56.429269,1563,57803
27916,order_27917,2019-05-21 14:31:55.125786,20110,57803
27917,order_27918,2019-06-12 06:03:27.730729,11078,57803
27918,order_27919,2019-01-21 22:51:03.146139,18612,57803
27919,order_27920,2019-01-24 20:42:27.184682,7664,57803
27920,order_27921,2019-09-21 18:47:41.746594,10839,57803
27921,order_27922,2019-04-22 17:51:19.912623,12702,57803
27922,order_27923,2019-07-13 02:53:30.976496,1842,57803
27923,order_27924,2019-07-01 16:45:17.782634,18050,57803
27924,order_27925,2019-09-26 23:24:19.171999,10159,57803
27925,order_27926,2019-03-08 17:39:13.046289,13618,57803
27926,order_27927,2019-08-31 00:29:35.389294,18937,57803
27927,order_27928,2019-04-13 08:07:38.593474,2630,57803
27928,order_27929,2019-08-04 11:37:52.698921,6781,57803
27929,order_27930,2019-05-15 01:30:05.119653,4408,57803
27930,order_27931,2019-08-11 02:50:44.054466,4841,57803
27931,order_27932,2019-04-19 00:43:20.929463,2129,57803
27932,order_27933,2019-09-16 01:01:37.450447,5122,57803
27933,order_27934,2019-03-21 19:18:49.771094,16819,57803
27934,order_27935,2019-01-12 14:41:27.600368,11804,57803
27935,order_27936,2019-01-07 03:45:30.376950,13702,57803
27936,order_27937,2019-07-03 12:53:04.292685,1377,57803
27937,order_27938,2019-03-04 07:43:00.618388,17310,57803
27938,order_27939,2019-05-08 05:21:20.989606,11436,57803
27939,order_27940,2019-02-13 03:38:20.742406,10658,57803
27940,order_27941,2019-04-14 16:11:34.707058,14013,57803
27941,order_27942,2019-02-17 08:56:50.604764,7127,57803
27942,order_27943,2019-01-14 23:41:37.501672,3513,57803
27943,order_27944,2019-04-07 02:11:55.497917,8127,57803
27944,order_27945,2019-09-28 22:13:54.891018,7128,57803
27945,order_27946,2019-01-29 14:57:58.510322,18215,57803
27946,order_27947,2019-07-20 20:56:18.716218,4873,57803
27947,order_27948,2019-04-03 22:23:01.986240,17546,57803
27948,order_27949,2019-09-08 07:05:18.421342,4010,57803
27949,order_27950,2019-09-24 02:56:36.175352,13662,57803
27950,order_27951,2019-01-21 10:53:38.303247,5174,57803
27951,order_27952,2019-02-20 21:23:36.941550,16735,57803
27952,order_27953,2019-04-04 16:57:18.144526,20119,57803
27953,order_27954,2019-03-27 09:43:46.183402,12742,57803
27954,order_27955,2019-04-22 20:31:00.337404,18516,57803
27955,order_27956,2019-07-03 01:43:32.720349,5424,57803
27956,order_27957,2019-12-22 04:40:04.254472,1737,58824
27957,order_27958,2019-12-23 17:23:30.527932,7554,58824
27958,order_27959,2019-10-13 08:23:20.141151,6701,58824
27959,order_27960,2019-02-26 09:20:26.784534,14763,58824
27960,order_27961,2019-01-02 16:31:33.491230,5737,58824
27961,order_27962,2019-06-14 14:18:31.735796,12508,58824
27962,order_27963,2019-05-28 18:04:47.758032,20170,58824
27963,order_27964,2019-04-13 18:17:08.363639,7020,58824
27964,order_27965,2019-08-22 12:05:28.691088,12465,58824
27965,order_27966,2019-06-01 13:59:32.996012,15497,58824
27966,order_27967,2019-07-01 05:31:19.441514,9504,58824
27967,order_27968,2019-09-25 11:10:03.914603,5953,58824
27968,order_27969,2019-02-07 17:11:49.265282,13245,58824
27969,order_27970,2019-08-23 20:33:32.738258,1386,58824
27970,order_27971,2019-02-09 12:28:59.055614,7320,58824
27971,order_27972,2019-09-16 13:25:31.154574,2292,58824
27972,order_27973,2019-04-28 12:55:55.927820,1115,58824
27973,order_27974,2019-02-04 05:43:59.725836,12108,58824
27974,order_27975,2019-09-27 20:23:32.740908,13148,58824
27975,order_27976,2019-08-28 03:08:35.382197,17609,58824
27976,order_27977,2019-04-06 16:24:23.216557,9622,58824
27977,order_27978,2019-05-26 22:15:35.211420,18168,59746
27978,order_27979,2019-07-24 20:04:20.633112,10570,59746
27979,order_27980,2019-02-24 07:39:06.711779,636,60135
27980,order_27981,2019-05-24 04:00:22.255146,13159,60135
27981,order_27982,2019-05-06 10:52:50.126245,8908,60135
27982,order_27983,2019-03-08 09:20:58.806297,16200,60135
27983,order_27984,2019-09-28 18:17:37.842706,19582,60135
27984,order_27985,2019-01-08 20:20:25.401256,15536,60135
27985,order_27986,2019-04-25 20:51:32.154114,15615,60135
27986,order_27987,2019-08-05 16:47:06.744309,11616,60135
27987,order_27988,2019-07-15 07:16:50.172313,11578,60135
27988,order_27989,2019-05-29 16:58:50.448547,15754,60135
27989,order_27990,2019-03-29 10:59:02.876534,369,60135
27990,order_27991,2019-01-27 12:31:28.220065,592,60135
27991,order_27992,2019-08-13 19:19:47.019722,564,60135
27992,order_27993,2019-01-31 04:36:07.234582,895,60214
27993,order_27994,2019-04-08 17:41:53.691477,19858,60214
27994,order_27995,2019-07-19 14:56:12.253150,17786,60214
27995,order_27996,2019-05-28 00:52:22.272829,766,60214
27996,order_27997,2019-06-07 04:53:48.295716,13844,60214
27997,order_27998,2019-07-29 13:47:24.264008,10035,60214
27998,order_27999,2019-06-09 23:10:50.124769,9138,60395
27999,order_28000,2019-07-06 23:08:57.215189,4388,60395
28000,order_28001,2019-02-09 00:17:44.972473,11627,60395
28001,order_28002,2019-06-08 09:48:40.618353,15734,60395
28002,order_28003,2019-04-26 14:25:40.317142,16508,60395
28003,order_28004,2019-09-19 05:36:51.480238,6128,60395
28004,order_28005,2019-07-08 13:24:10.936872,20113,60395
28005,order_28006,2019-05-04 17:41:49.687478,7210,60395
28006,order_28007,2019-08-06 06:11:00.015373,14282,60395
28007,order_28008,2019-06-04 06:49:06.933535,15666,60395
28008,order_28009,2019-03-04 15:39:28.271094,10922,61737
28009,order_28010,2019-04-02 16:15:40.231210,10067,61737
28010,order_28011,2019-06-26 12:48:39.263778,14804,61737
28011,order_28012,2019-03-15 19:47:46.512927,2040,61737
28012,order_28013,2019-02-05 20:38:15.796133,12336,61737
28013,order_28014,2019-03-16 20:50:07.609407,19437,61737
28014,order_28015,2019-03-19 11:59:36.708921,17150,61737
28015,order_28016,2019-01-01 19:52:30.615714,17783,61737
28016,order_28017,2019-08-30 22:09:03.476533,10163,61737
28017,order_28018,2019-01-16 08:27:42.850212,9174,61737
28018,order_28019,2019-09-26 22:39:01.304105,2988,61737
28019,order_28020,2019-05-28 13:29:14.275858,9645,61737
28020,order_28021,2019-07-12 23:29:22.651311,14708,61737
28021,order_28022,2019-02-14 17:42:05.283428,14094,61737
28022,order_28023,2019-07-30 06:48:51.389667,10530,61737
28023,order_28024,2019-05-04 07:29:24.338265,10108,61737
28024,order_28025,2019-10-01 08:25:37.922364,4766,61871
28025,order_28026,2019-10-29 18:51:44.858742,885,61871
28026,order_28027,2019-09-26 04:36:59.430540,6698,61871
28027,order_28028,2019-06-10 05:58:47.334327,15857,61871
28028,order_28029,2019-03-29 19:34:34.351239,5273,61871
28029,order_28030,2019-06-23 16:14:13.735487,5522,61871
28030,order_28031,2019-02-16 13:27:06.991386,7427,61871
28031,order_28032,2019-03-21 15:04:05.893670,9826,61871
28032,order_28033,2019-05-18 12:56:43.293847,2734,61871
28033,order_28034,2019-05-17 02:48:39.741158,3450,61871
28034,order_28035,2019-04-25 08:03:15.767876,271,61871
28035,order_28036,2019-01-16 03:38:37.052942,17043,61871
28036,order_28037,2019-05-28 17:47:12.552745,6756,61871
28037,order_28038,2019-07-23 04:27:32.230130,4540,61871
28038,order_28039,2019-01-31 21:15:49.476600,6721,61871
28039,order_28040,2019-05-28 21:40:54.006388,10050,61871
28040,order_28041,2019-01-09 10:04:12.982020,5933,61871
28041,order_28042,2019-09-19 06:31:24.926723,13944,61871
28042,order_28043,2019-02-13 07:48:09.823631,15924,61871
28043,order_28044,2019-05-20 06:52:54.725308,4693,61871
28044,order_28045,2019-05-09 15:40:30.750996,16087,61871
28045,order_28046,2019-07-31 20:55:24.753989,20006,61871
28046,order_28047,2019-02-26 18:18:21.983569,18459,61871
28047,order_28048,2019-04-18 08:37:02.411377,3679,61871
28048,order_28049,2019-01-26 22:15:12.179614,2859,61871
28049,order_28050,2019-03-15 18:01:28.861780,6178,61871
28050,order_28051,2019-02-19 08:55:55.452082,9962,61871
28051,order_28052,2019-04-21 20:21:46.635900,7604,61871
28052,order_28053,2019-08-07 04:04:04.037455,16793,61871
28053,order_28054,2019-08-01 16:14:17.358295,15647,61871
28054,order_28055,2019-02-07 04:14:37.147260,12627,61871
28055,order_28056,2019-05-29 13:47:07.142459,8529,62208
28056,order_28057,2019-04-16 00:16:25.661694,15830,62208
28057,order_28058,2019-03-30 09:03:26.010992,9569,62208
28058,order_28059,2019-05-18 13:26:35.539846,5078,62208
28059,order_28060,2019-08-07 02:30:35.214400,13051,62208
28060,order_28061,2019-05-04 20:44:14.723317,9878,62208
28061,order_28062,2019-01-01 14:25:56.023259,6153,62208
28062,order_28063,2019-07-09 10:59:01.412059,5304,62208
28063,order_28064,2019-12-24 14:03:54.529071,5884,62325
28064,order_28065,2019-11-16 08:59:39.665618,14796,62325
28065,order_28066,2019-12-11 22:43:02.092114,1150,62325
28066,order_28067,2019-12-17 04:24:57.667561,5504,62325
28067,order_28068,2019-12-22 18:36:44.956560,15256,62325
28068,order_28069,2019-11-06 08:46:59.033351,58,62325
28069,order_28070,2019-11-25 12:04:30.062697,15383,62325
28070,order_28071,2019-11-19 21:22:13.474974,13619,62325
28071,order_28072,2019-12-05 11:54:18.177207,13101,62325
28072,order_28073,2019-12-25 21:19:12.731412,11046,62325
28073,order_28074,2019-11-22 13:20:24.119133,13811,62325
28074,order_28075,2019-10-20 01:58:32.005406,19254,62325
28075,order_28076,2019-10-25 23:06:27.194571,11424,62325
28076,order_28077,2019-10-07 11:34:32.175193,18492,62325
28077,order_28078,2019-10-24 06:42:43.768095,17150,62325
28078,order_28079,2019-10-02 15:34:57.110681,19825,62325
28079,order_28080,2019-10-12 18:31:10.598194,14941,62325
28080,order_28081,2019-10-21 23:40:50.168993,10341,62325
28081,order_28082,2019-10-09 08:53:46.467179,7213,62325
28082,order_28083,2019-07-10 21:13:13.506198,9960,62325
28083,order_28084,2019-05-31 22:41:19.167728,6008,62325
28084,order_28085,2019-01-08 22:27:36.669739,2533,62325
28085,order_28086,2019-05-24 16:02:45.210155,4935,62325
28086,order_28087,2019-02-06 01:59:42.708880,9278,62325
28087,order_28088,2019-05-06 23:04:49.430185,10807,62325
28088,order_28089,2019-05-26 04:52:38.971224,603,62325
28089,order_28090,2019-05-08 15:54:38.081501,7400,62325
28090,order_28091,2019-09-08 07:16:39.583693,16557,62325
28091,order_28092,2019-07-16 18:44:07.768095,7536,62325
28092,order_28093,2019-05-05 21:53:38.715211,16017,62325
28093,order_28094,2019-07-12 02:06:30.825917,15275,62325
28094,order_28095,2019-01-05 00:27:24.377014,17986,62325
28095,order_28096,2019-04-07 18:15:46.928707,2950,62325
28096,order_28097,2019-04-22 19:56:02.822718,5345,62325
28097,order_28098,2019-02-16 19:40:41.600960,12507,62325
28098,order_28099,2019-07-21 04:33:05.464415,15437,62325
28099,order_28100,2019-08-02 00:13:58.477206,6339,62325
28100,order_28101,2019-05-19 08:35:05.252924,1796,62325
28101,order_28102,2019-06-22 09:38:40.926247,13630,62325
28102,order_28103,2019-03-28 11:29:26.715643,6505,62325
28103,order_28104,2019-01-29 09:18:59.054872,14246,62325
28104,order_28105,2019-08-13 01:50:13.209336,3920,62325
28105,order_28106,2019-08-31 01:22:13.860962,9961,62325
28106,order_28107,2019-02-21 11:04:18.696355,2189,62325
28107,order_28108,2019-08-05 18:39:32.952816,19386,62325
28108,order_28109,2019-08-04 11:48:32.777451,15537,62325
28109,order_28110,2019-08-31 13:45:53.531978,16066,62325
28110,order_28111,2019-06-25 02:03:32.958128,13061,62325
28111,order_28112,2019-01-26 15:19:50.116007,12290,62325
28112,order_28113,2019-03-31 09:58:36.064084,16545,62325
28113,order_28114,2019-03-26 10:04:22.546442,18007,62325
28114,order_28115,2019-04-04 09:20:20.449164,14914,62325
28115,order_28116,2019-06-06 21:21:21.176754,18352,62325
28116,order_28117,2019-04-14 14:50:00.044974,9535,62325
28117,order_28118,2019-07-01 19:48:16.864637,14582,62325
28118,order_28119,2019-05-17 05:28:29.366063,11019,62325
28119,order_28120,2019-01-11 12:46:08.202252,15691,62325
28120,order_28121,2019-02-05 06:58:16.193313,334,62325
28121,order_28122,2019-03-16 07:34:43.933226,7036,62325
28122,order_28123,2019-04-15 20:55:17.128357,17759,62325
28123,order_28124,2019-05-28 23:34:07.019743,544,62325
28124,order_28125,2019-01-29 02:25:26.872685,771,62325
28125,order_28126,2019-02-04 17:05:04.602794,13032,62325
28126,order_28127,2019-07-25 01:13:50.481031,2589,62325
28127,order_28128,2019-03-14 13:05:50.475758,15139,62325
28128,order_28129,2019-01-14 18:43:53.366574,3247,62325
28129,order_28130,2019-08-24 12:44:27.209867,10692,62325
28130,order_28131,2019-02-28 05:37:15.753531,10495,62325
28131,order_28132,2019-08-16 13:30:45.093440,11393,62325
28132,order_28133,2019-09-14 05:00:33.440310,852,62325
28133,order_28134,2019-09-22 18:18:56.227814,3373,62325
28134,order_28135,2019-02-27 17:56:35.065401,11080,62325
28135,order_28136,2019-03-13 07:27:55.977428,17574,62325
28136,order_28137,2019-09-19 05:43:36.749917,11297,62325
28137,order_28138,2019-09-10 15:57:55.259772,665,62325
28138,order_28139,2019-03-30 18:31:14.615246,16055,62325
28139,order_28140,2019-04-15 17:01:55.591967,5647,62325
28140,order_28141,2019-03-28 08:50:43.038072,5462,62325
28141,order_28142,2019-04-09 08:59:28.913218,13988,62325
28142,order_28143,2019-04-13 00:18:24.417266,17605,62325
28143,order_28144,2019-07-17 09:19:46.258541,10963,62325
28144,order_28145,2019-01-20 08:45:16.449534,5686,62325
28145,order_28146,2019-08-04 12:16:49.892063,11068,62325
28146,order_28147,2019-04-20 14:21:06.621679,18936,62325
28147,order_28148,2019-01-02 06:16:19.143406,16138,62325
28148,order_28149,2019-01-29 12:41:05.958417,5068,62325
28149,order_28150,2019-05-30 08:41:05.166545,14721,62325
28150,order_28151,2019-04-15 07:15:53.619820,12627,62325
28151,order_28152,2019-01-12 05:40:02.616075,8791,62325
28152,order_28153,2019-08-21 02:46:18.745648,13219,62325
28153,order_28154,2019-07-10 16:57:37.754170,9257,62325
28154,order_28155,2019-04-05 21:13:22.850746,13446,62325
28155,order_28156,2019-01-16 19:06:18.662411,19662,62325
28156,order_28157,2019-08-22 09:26:26.588897,15506,62325
28157,order_28158,2019-01-26 06:48:58.420172,19967,62325
28158,order_28159,2019-09-01 10:32:57.185927,4191,62325
28159,order_28160,2019-03-09 20:31:30.071317,18623,62325
28160,order_28161,2019-03-26 05:46:32.874326,12324,62325
28161,order_28162,2019-09-06 21:23:57.087105,16157,62325
28162,order_28163,2019-06-25 04:06:40.875105,15282,62325
28163,order_28164,2019-06-03 18:51:51.927538,4723,62325
28164,order_28165,2019-09-17 12:28:09.013250,14442,62325
28165,order_28166,2019-07-19 08:40:15.564983,17934,62325
28166,order_28167,2019-01-30 01:58:54.497761,4801,62325
28167,order_28168,2019-03-03 22:54:59.559108,5993,62325
28168,order_28169,2019-03-30 21:57:39.662944,6113,62325
28169,order_28170,2019-03-07 23:42:56.815836,2953,62325
28170,order_28171,2019-08-10 09:47:56.104869,14645,62325
28171,order_28172,2019-09-07 04:43:56.741306,13583,62325
28172,order_28173,2019-02-10 19:59:27.363927,17724,62325
28173,order_28174,2019-04-23 18:11:30.469195,4430,62325
28174,order_28175,2019-08-20 03:46:50.155594,9582,62325
28175,order_28176,2019-05-15 03:27:02.724289,13164,62325
28176,order_28177,2019-01-03 03:19:59.039973,1781,62325
28177,order_28178,2019-09-28 01:33:11.845195,11312,62325
28178,order_28179,2019-07-06 17:36:35.729622,10445,62325
28179,order_28180,2019-04-15 19:21:52.211773,16633,63332
28180,order_28181,2019-07-03 06:07:05.142335,12391,63332
28181,order_28182,2019-04-16 06:52:11.000168,13128,63332
28182,order_28183,2019-05-11 23:53:31.018414,4558,63332
28183,order_28184,2019-04-22 00:12:18.696767,5116,63332
28184,order_28185,2019-12-03 07:15:07.258085,6474,65979
28185,order_28186,2019-11-10 04:42:05.826131,2981,65979
28186,order_28187,2019-12-17 19:39:37.159734,14344,65979
28187,order_28188,2019-11-13 22:21:27.336027,2778,65979
28188,order_28189,2019-10-11 03:43:22.668695,17984,65979
28189,order_28190,2019-10-18 12:43:00.788792,15272,65979
28190,order_28191,2019-10-22 14:12:31.850334,12883,65979
28191,order_28192,2019-03-04 08:10:18.995090,17735,65979
28192,order_28193,2019-07-12 20:58:41.292870,15804,65979
28193,order_28194,2019-04-06 20:01:15.322829,4661,65979
28194,order_28195,2019-02-14 02:59:14.385207,5003,65979
28195,order_28196,2019-05-27 23:23:58.727826,1759,65979
28196,order_28197,2019-10-06 16:10:25.120663,19674,66352
28197,order_28198,2019-10-09 22:20:15.210985,9849,66352
28198,order_28199,2019-05-25 00:59:09.709810,11178,66352
28199,order_28200,2019-07-07 02:26:28.625686,16345,66352
28200,order_28201,2019-08-03 05:09:02.988254,3714,66352
28201,order_28202,2019-08-29 19:23:02.417739,1890,66352
28202,order_28203,2019-02-12 07:50:57.936017,16701,66352
28203,order_28204,2019-02-14 15:46:04.036986,20089,66352
28204,order_28205,2019-04-04 01:58:49.834212,17834,66639
28205,order_28206,2019-05-14 13:11:31.172011,13647,66639
28206,order_28207,2019-09-26 04:53:06.110749,3840,66639
28207,order_28208,2019-08-05 00:55:02.215986,19452,66639
28208,order_28209,2019-04-05 00:12:28.136783,4668,66639
28209,order_28210,2019-01-29 11:21:29.541844,16670,66639
28210,order_28211,2019-06-24 20:22:52.422659,10346,66639
28211,order_28212,2019-07-03 21:34:02.696136,3982,66639
28212,order_28213,2019-09-13 23:50:37.859944,11413,67947
28213,order_28214,2019-06-26 03:09:20.687546,3664,67947
28214,order_28215,2019-02-20 21:11:20.692610,6197,67947
28215,order_28216,2019-05-29 02:54:22.234022,18958,67947
28216,order_28217,2019-01-20 14:21:45.371493,8023,67947
28217,order_28218,2019-12-23 07:22:01.278982,10527,68349
28218,order_28219,2019-02-05 14:03:43.175696,3146,68349
28219,order_28220,2019-04-01 15:00:34.647364,12776,68349
28220,order_28221,2019-04-24 02:08:42.654268,12910,68349
28221,order_28222,2019-01-14 09:30:56.048058,14026,68349
28222,order_28223,2019-04-29 16:22:32.141889,2682,68349
28223,order_28224,2019-05-30 08:16:26.391766,14486,68349
28224,order_28225,2019-09-06 15:03:17.766862,8904,68349
28225,order_28226,2019-04-24 00:14:08.536347,15544,68349
28226,order_28227,2019-06-06 17:48:59.020509,4785,68349
28227,order_28228,2019-07-22 12:16:30.900793,15184,68349
28228,order_28229,2019-01-14 16:10:14.686701,10090,68349
28229,order_28230,2019-03-31 02:08:13.388411,9679,68349
28230,order_28231,2019-09-29 09:47:40.861420,11850,68349
28231,order_28232,2019-06-05 05:50:21.766676,18525,68349
28232,order_28233,2019-07-19 01:06:00.695815,9911,68349
28233,order_28234,2019-09-20 04:07:10.238722,16575,68349
28234,order_28235,2019-03-03 00:15:46.752869,1411,68349
28235,order_28236,2019-05-28 23:12:35.487602,9138,68349
28236,order_28237,2019-06-29 06:49:48.380824,18116,68349
28237,order_28238,2019-05-27 09:31:55.305539,17636,68349
28238,order_28239,2019-10-29 01:54:15.492176,970,69053
28239,order_28240,2019-04-03 15:41:15.305245,14458,69053
28240,order_28241,2019-05-04 06:17:03.528214,13624,69053
28241,order_28242,2019-03-05 18:28:35.734265,10501,69053
28242,order_28243,2019-04-03 09:55:08.641564,14116,69053
28243,order_28244,2019-04-15 08:06:51.444650,11647,69053
28244,order_28245,2019-02-08 14:44:24.226219,2052,69053
28245,order_28246,2019-01-10 13:46:16.806234,6359,69053
28246,order_28247,2019-09-11 00:08:05.729483,8570,69053
28247,order_28248,2019-08-24 23:16:31.133734,14072,69053
28248,order_28249,2019-03-10 09:09:30.415883,14378,69053
28249,order_28250,2019-04-26 00:52:55.910869,6567,69053
28250,order_28251,2019-07-01 21:21:41.038889,10372,69053
28251,order_28252,2019-02-09 02:09:56.431343,17405,69053
28252,order_28253,2019-02-24 22:25:30.818797,6075,69053
28253,order_28254,2019-03-02 13:06:56.613594,12402,69053
28254,order_28255,2019-01-02 04:18:17.035849,17804,69053
28255,order_28256,2019-07-25 23:49:02.782762,3041,69053
28256,order_28257,2019-05-23 06:01:45.973695,6293,69053
28257,order_28258,2019-09-04 23:58:22.910497,4118,69053
28258,order_28259,2019-07-08 12:51:13.018742,7608,69053
