index,customer_id,subject_line_length,last_open_day,last_login_day,last_checkout_day,open_count_last_10_days,open_count_last_30_days,open_count_last_60_days,login_count_last_10_days,login_count_last_30_days,login_count_last_60_days,checkout_count_last_10_days,checkout_count_last_30_days,checkout_count_last_60_days,open_flag,row_id,attr_1,attr_2,attr_3,age,domain,gender,checkout_count_last_6_months,checkout_count_last_1_year
1137,94308,51,5,175,191,2,3,4,0,0,0,0,0,0,0,33335,1.0,1.0,2.0,45.0,@yahoo.com,Female,0,3
1138,94607,51,83,172,199,2,2,2,0,0,0,0,0,0,1,33341,,1.0,0.0,20.0,@gmail.com,Male,0,5
1139,96262,51,52,158,201,0,0,0,0,0,0,0,0,0,0,33351,,1.0,0.0,19.0,@gmail.com,Female,0,3
1140,96483,51,112,67,209,0,0,0,0,0,0,0,0,0,0,33352,,1.0,0.0,27.0,@gmail.com,Male,0,2
1141,96871,51,11,6,0,0,2,2,9,34,58,1,2,6,0,33355,,1.0,0.0,26.0,@icloud.com,Male,24,30
1142,96932,51,38,123,206,0,2,3,0,0,0,0,0,0,0,33357,,1.0,0.0,48.0,@gmail.com,Male,0,4
1143,97141,51,43,22,41,0,0,3,0,2,10,0,0,2,0,33359,,1.0,0.0,26.0,@gmail.com,Male,0,1
1144,97513,51,Never open,2,137,0,0,0,4,4,4,0,0,0,0,33361,1.0,1.0,1.0,23.0,@icloud.com,Male,2,6
1145,98620,51,1,9,199,1,2,3,5,27,46,0,0,0,1,33366,,1.0,0.0,44.0,@hotmail.com,Male,0,6
1146,99058,51,1,44,Never Checkout,4,11,14,0,0,2,0,0,0,0,33371,1.0,1.0,1.0,51.0,@gmail.com,Female,0,0
1147,99199,51,1,119,208,1,1,1,0,0,0,0,0,0,0,33374,,1.0,0.0,63.0,@yahoo.com,Female,0,4
1148,100186,51,58,4,0,0,0,0,4,5,9,7,7,7,0,33380,,1.0,0.0,36.0,@gmail.com,Female,14,16
1149,100509,51,96,50,79,0,0,0,0,0,4,0,0,0,0,33384,,1.0,0.0,53.0,@gmail.com,Male,1,9
1150,100715,51,41,121,241,0,0,1,0,0,0,0,0,0,1,33388,,1.0,0.0,30.0,@yahoo.com,Male,0,3
1151,100919,51,105,80,145,0,0,0,0,0,0,0,0,0,0,33391,,1.0,0.0,25.0,@hotmail.com,Female,2,10
1152,101631,51,79,44,89,0,0,0,0,0,2,0,0,0,0,33401,,1.0,0.0,21.0,@yahoo.com,Male,4,9
1153,101759,51,110,95,300,0,0,0,0,0,0,0,0,0,0,33403,,1.0,0.0,25.0,@gmail.com,Male,0,5
1154,102401,51,13,24,130,0,2,2,1,2,5,0,0,0,0,33410,,1.0,0.0,30.0,@gmail.com,Male,4,9
1155,102936,51,86,97,228,0,0,0,0,0,0,0,0,0,0,33418,,1.0,0.0,28.0,@gmail.com,Male,0,4
1156,103648,51,50,54,110,0,0,2,0,0,1,0,0,0,0,33425,,1.0,0.0,20.0,@gmail.com,Male,3,9
1157,104293,51,91,22,29,0,0,0,3,17,26,0,1,1,0,33429,1.0,1.0,2.0,38.0,@gmail.com,Female,3,7
1158,104397,51,56,43,254,0,0,1,0,0,2,0,0,0,0,33430,1.0,1.0,2.0,30.0,@gmail.com,Female,0,2
1159,104957,51,2,4,284,4,7,7,1,1,1,0,0,0,1,33437,1.0,1.0,1.0,33.0,@gmail.com,Female,0,3
1160,105045,51,23,84,62,0,1,2,0,0,0,0,0,0,0,33438,,1.0,0.0,20.0,@gmail.com,Female,11,14
1161,105272,51,1,52,72,4,9,14,0,0,1,0,0,0,1,33443,,1.0,0.0,43.0,@gmail.com,Female,5,7
1162,105461,51,7,88,195,1,2,4,0,0,0,0,0,0,1,33447,,1.0,0.0,30.0,other,Male,0,5
1163,106713,51,1,59,247,2,3,3,0,0,1,0,0,0,0,33460,1.0,1.0,4.0,40.0,@gmail.com,Male,0,3
1164,106863,51,2,14,37,2,6,12,10,30,56,0,0,2,1,33462,,1.0,0.0,43.0,@gmail.com,Male,9,15
1165,106980,51,75,79,277,0,0,0,0,0,0,0,0,0,0,33463,,1.0,0.0,39.0,@yahoo.com,Male,0,5
1166,107178,51,53,1,0,0,0,1,4,6,13,2,2,2,0,33465,,1.0,0.0,46.0,@gmail.com,Female,0,15
1167,107275,51,55,69,66,0,0,1,0,0,0,0,0,0,0,33468,,1.0,0.0,22.0,@gmail.com,Female,11,12
1168,107578,51,26,69,195,0,1,2,0,0,0,0,0,0,0,33472,,1.0,0.0,56.0,@gmail.com,Female,0,8
1169,108052,51,3,55,78,1,1,2,2,2,9,0,0,0,0,33474,,1.0,0.0,48.0,@yahoo.com,Male,5,9
1170,108207,51,3,49,115,3,8,10,0,0,1,0,0,0,1,33476,,1.0,0.0,18.0,@gmail.com,Female,2,6
1171,108598,51,59,6,0,0,0,0,8,32,50,1,3,3,0,33481,1.0,1.0,2.0,1.0,@gmail.com,Male,15,19
1172,109389,51,7,60,208,1,5,9,0,0,1,0,0,0,1,33489,,1.0,0.0,58.0,@gmail.com,Female,0,7
1173,109447,51,1,15,29,3,10,16,0,23,73,0,1,12,1,33491,,1.0,0.0,58.0,@gmail.com,Female,46,89
1174,109575,51,51,16,142,0,0,1,0,4,14,0,0,0,0,33493,,1.0,0.0,19.0,@gmail.com,Male,2,7
1175,109617,51,2,37,250,4,13,24,0,0,2,0,0,0,1,33495,,1.0,0.0,30.0,@gmail.com,Male,0,4
1176,109717,51,55,55,88,0,0,1,0,0,1,0,0,0,0,33496,,1.0,0.0,56.0,@gmail.com,Female,3,4
1177,109748,51,3,12,15,2,5,10,4,29,53,0,1,3,0,33497,,1.0,0.0,51.0,@gmail.com,Female,14,17
1178,109839,51,3,12,29,1,2,3,0,19,55,0,1,8,0,33499,,1.0,0.0,27.0,@gmail.com,Male,26,66
1179,109860,51,57,1,6,0,0,0,34,102,235,2,7,8,0,33500,,1.0,0.0,27.0,@gmail.com,Female,23,39
1180,109970,51,11,56,64,0,2,2,0,0,2,0,0,0,0,33501,,1.0,0.0,39.0,@gmail.com,Female,5,10
1181,110256,51,1,58,254,4,13,21,0,0,1,0,0,0,1,33503,,1.0,0.0,37.0,@gmail.com,Male,0,4
1182,110477,51,5,35,185,3,12,20,0,0,4,0,0,0,1,33506,,1.0,0.0,46.0,@gmail.com,Female,0,13
1183,110571,51,12,48,209,0,1,1,0,0,5,0,0,0,0,33508,,1.0,0.0,44.0,@gmail.com,Male,0,3
1184,110749,51,27,27,74,0,1,2,0,1,7,0,0,0,0,33511,,1.0,0.0,43.0,@gmail.com,Female,2,5
1185,110816,51,38,11,185,0,0,1,0,2,3,0,0,0,0,33512,1.0,1.0,2.0,23.0,@gmail.com,Male,0,11
1186,110874,51,29,54,74,0,0,1,0,0,1,0,0,0,0,33514,,1.0,0.0,46.0,@gmail.com,Female,10,14
1187,110895,51,2,15,254,3,9,11,1,4,21,0,0,0,1,33515,,1.0,0.0,23.0,@gmail.com,Male,0,3
1188,111570,51,40,50,123,0,0,2,0,0,1,0,0,0,0,33523,,1.0,0.0,26.0,@gmail.com,Female,1,4
1189,112739,51,42,33,31,0,0,0,0,0,5,0,0,1,0,33529,,1.0,0.0,52.0,@outlook.com,Male,13,17
1190,112812,51,40,12,39,1,1,1,0,2,11,0,0,5,0,33531,,1.0,0.0,63.0,@gmail.com,Female,18,33
1191,113956,51,32,37,62,0,0,0,0,0,1,0,0,0,0,33537,,1.0,0.0,41.0,@gmail.com,Female,15,16
1192,114159,51,24,1,244,0,1,1,2,4,7,0,0,0,0,33541,,1.0,0.0,37.0,@gmail.com,Female,0,1
1193,114362,51,26,0,24,0,1,1,3,36,49,0,4,6,0,33542,1.0,1.0,2.0,18.0,@gmail.com,Female,16,18
1194,114807,51,22,13,25,0,1,1,0,30,35,0,2,2,0,33548,1.0,1.0,2.0,25.0,@gmail.com,Female,8,31
1195,114861,51,14,9,227,0,1,1,2,6,7,0,0,0,0,33549,,1.0,0.0,18.0,@gmail.com,Female,0,5
1196,115891,51,25,19,16,0,0,0,4,17,17,0,7,7,0,33557,,1.0,0.0,37.0,@gmail.com,Female,20,53
1197,116230,51,12,1,29,3,7,7,5,19,19,0,1,1,1,33564,1.0,1.0,4.0,22.0,@gmail.com,Female,3,4
1198,116340,51,12,1,0,0,1,1,23,51,51,5,19,19,0,33566,,1.0,0.0,39.0,@yahoo.com,Female,47,92
1199,116564,51,21,25,65,0,0,0,0,1,1,0,0,0,0,33569,,1.0,0.0,33.0,@gmail.com,Male,7,13
1200,117531,51,5,20,205,2,5,5,0,1,1,0,0,0,0,33588,,1.0,0.0,27.0,@gmail.com,Male,0,12
1201,118003,51,2,1,1,4,6,6,9,17,17,1,2,2,1,33593,,1.0,0.0,41.0,@gmail.com,Female,4,7
1202,119767,51,4,7,198,0,0,0,2,2,2,0,0,0,1,33603,,1.0,0.0,21.0,@gmail.com,Male,0,4
1203,119867,51,1,2,191,1,1,1,6,6,6,0,0,0,1,33604,,1.0,0.0,25.0,@gmail.com,Female,0,1
1204,119922,51,6,2,0,0,0,0,10,10,10,3,3,3,0,33605,,1.0,0.0,28.0,@yahoo.com,Female,7,8
1205,120166,51,2,5,206,0,0,0,1,1,1,0,0,0,1,33606,,1.0,0.0,28.0,@gmail.com,Male,0,5
1206,127615,51,83,5,61,0,0,0,0,0,0,0,0,0,0,33624,,1.0,0.0,24.0,@gmail.com,Female,3,7
1207,127850,51,2,292,244,2,7,12,0,0,0,0,0,0,1,33625,,1.0,0.0,62.0,@gmail.com,Female,0,3
1208,127884,51,16,14,Never Checkout,0,0,0,0,0,0,0,0,0,0,33626,,1.0,0.0,45.0,@yahoo.com,Male,0,0
1209,5901,68,2,4,0,4,5,6,14,33,51,4,7,7,0,33764,,1.0,0.0,49.0,@yahoo.com,Male,2,8
1210,6332,68,1,5,31,1,1,3,2,4,48,0,0,83,0,33775,1.0,1.0,1.0,36.0,@yahoo.com,Female,275,618
1211,7329,68,92,21,326,0,0,0,0,2,2,0,0,0,0,33792,1.0,1.0,2.0,32.0,other,Male,0,1
1212,8427,68,155,8,80,0,0,0,4,12,17,0,0,0,0,33816,1.0,1.0,2.0,24.0,@gmail.com,Male,2,10
1213,11611,68,54,33,32,0,0,1,0,0,19,0,0,2,0,33906,1.0,1.0,2.0,31.0,@gmail.com,Female,9,13
1214,13317,68,3,3,6,1,1,2,9,16,38,3,5,11,0,33938,,1.0,0.0,61.0,@rocketmail.com,Male,31,69
1215,16826,68,161,10,12,0,0,0,10,23,23,0,1,1,0,34003,1.0,1.0,2.0,34.0,@gmail.com,Male,1,7
1216,17510,68,42,1,1,1,1,2,33,86,164,9,22,56,0,34019,1.0,1.0,2.0,33.0,@gmail.com,Female,168,330
1217,17603,68,26,13,65,1,2,6,0,6,12,0,0,0,1,34021,1.0,1.0,2.0,33.0,@yahoo.com,Male,5,21
1218,18534,68,2,10,192,3,3,3,1,4,4,0,0,0,1,34041,,1.0,0.0,38.0,@yahoo.com,Male,0,10
1219,19215,68,3,31,36,3,6,10,6,28,55,0,0,3,0,34056,,1.0,0.0,22.0,@gmail.com,Female,6,23
1220,19264,68,3,49,25,4,10,14,0,1,2,0,1,1,1,34058,1.0,1.0,1.0,21.0,@gmail.com,Female,11,15
1221,20095,68,23,1,3,0,0,1,30,95,192,6,12,12,0,34074,,1.0,0.0,38.0,@gmail.com,Female,26,29
1222,20176,68,30,5,0,0,0,1,12,32,65,2,3,8,0,34076,1.0,1.0,1.0,34.0,@gmail.com,Male,19,26
1223,20186,68,209,49,79,0,0,0,0,0,1,0,0,0,0,34077,1.0,1.0,1.0,22.0,@gmail.com,Female,2,8
1224,20215,68,1,3,0,5,14,21,10,34,71,1,2,5,1,34080,,1.0,0.0,48.0,@gmail.com,Female,14,33
1225,21383,68,32,890,186,0,0,2,0,6,9,0,0,0,0,34114,1.0,1.0,2.0,43.0,@yahoo.com,Male,0,7
1226,21439,68,32,1,20,2,2,6,3,13,41,0,1,3,1,34116,,1.0,0.0,50.0,@gmail.com,Female,11,13
1227,21999,68,332,858,72,0,0,0,0,0,0,0,0,0,0,34129,1.0,1.0,2.0,35.0,@gmail.com,Female,5,6
1228,23564,68,85,5,4,0,0,0,12,35,73,1,6,21,0,34171,1.0,1.0,1.0,33.0,@yahoo.com,Female,63,140
1229,25290,68,1,13,32,5,9,13,1,10,19,0,0,1,1,34218,1.0,1.0,1.0,30.0,@yahoo.com,Female,0,2
1230,25391,68,7,203,101,1,3,5,0,0,0,0,0,0,1,34226,1.0,1.0,2.0,30.0,@yahoo.com,Male,1,2
1231,25891,68,2,3,6,2,2,5,21,35,115,1,1,5,0,34238,1.0,1.0,1.0,31.0,@gmail.com,Female,16,30
1232,26025,68,106,3,0,0,0,0,25,69,115,4,10,15,1,34245,1.0,1.0,2.0,34.0,@gmail.com,Female,38,81
1233,26112,68,13,9,14,0,3,3,3,8,10,0,1,1,0,34247,1.0,1.0,1.0,25.0,@gmail.com,Male,1,5
1234,27132,68,1,812,220,2,2,2,0,0,0,0,0,0,1,34273,,1.0,0.0,41.0,@rocketmail.com,Female,0,9
1235,28291,68,533,164,93,0,0,0,0,0,0,0,0,0,0,34306,1.0,1.0,4.0,34.0,@gmail.com,Male,8,9
1236,29407,68,42,4,93,0,0,1,4,10,21,0,0,0,0,34331,1.0,1.0,2.0,25.0,@gmail.com,Male,8,11
1237,29644,68,13,1,1,0,2,5,58,188,315,4,4,4,0,34337,1.0,1.0,4.0,25.0,@gmail.com,Male,13,25
1238,29717,68,119,65,185,0,0,0,0,0,0,0,0,0,0,34338,1.0,1.0,1.0,33.0,@outlook.com,Female,0,3
1239,32325,68,6,1,0,1,2,3,18,34,59,4,9,14,0,34384,1.0,1.0,2.0,30.0,@gmail.com,Male,38,70
1240,33530,68,69,112,66,0,0,0,0,0,0,0,0,0,0,34415,1.0,1.0,2.0,34.0,@gmail.com,Male,2,7
1241,33637,68,3,5,2,4,7,11,6,9,19,1,1,1,1,34420,,1.0,0.0,19.0,@gmail.com,Male,0,4
1242,33757,68,333,12,36,0,0,0,0,9,11,0,0,1,1,34424,1.0,1.0,2.0,25.0,@yahoo.com,Female,9,14
1243,35015,68,53,46,96,0,0,1,0,0,1,0,0,0,0,34455,1.0,1.0,1.0,24.0,@gmail.com,Female,3,7
1244,35104,68,26,16,29,0,1,1,3,11,37,0,1,6,0,34457,1.0,1.0,2.0,32.0,@gmail.com,Female,23,31
1245,39632,68,23,10,9,0,1,1,9,10,10,1,1,1,1,34551,,1.0,0.0,29.0,@gmail.com,Female,0,4
1246,40283,68,169,17,32,0,0,0,2,7,25,0,0,4,0,34563,,1.0,0.0,38.0,@gmail.com,Female,7,21
1247,41944,68,7,5,5,1,4,6,14,35,37,1,2,2,1,34609,,1.0,0.0,47.0,@gmail.com,Female,6,9
1248,42864,68,36,0,0,0,0,1,35,101,175,8,33,87,0,34623,1.0,1.0,2.0,30.0,@gmail.com,Female,281,566
1249,43872,68,3,38,36,4,5,8,1,1,17,0,0,3,1,34640,1.0,1.0,2.0,36.0,@gmail.com,Male,11,15
1250,43965,68,223,7,18,1,1,1,3,21,39,0,1,2,0,34642,1.0,1.0,2.0,38.0,@gmail.com,Male,10,26
1251,44060,68,3,27,41,3,7,13,0,2,13,0,0,1,0,34645,1.0,1.0,2.0,28.0,@gmail.com,Male,6,18
1252,44403,68,57,2,0,0,0,1,7,26,105,2,16,45,0,34661,1.0,1.0,1.0,28.0,@yahoo.com,Male,149,317
1253,44461,68,41,1,0,0,0,1,5,9,9,1,1,1,0,34662,,1.0,0.0,51.0,@gmail.com,Female,1,6
1254,45498,68,3,254,170,3,5,5,0,0,0,0,0,0,0,34689,1.0,1.0,2.0,37.0,@gmail.com,Male,1,6
1255,45908,68,1,465,65,2,4,5,0,0,0,0,0,0,0,34695,,1.0,0.0,40.0,@yahoo.com,Male,12,13
1256,46183,68,194,1,1,0,0,0,20,40,53,3,5,5,0,34699,1.0,1.0,1.0,40.0,@gmail.com,Male,13,16
1257,47451,68,29,109,200,0,1,1,0,0,0,0,0,0,0,34721,,1.0,0.0,61.0,@yahoo.com,Male,0,2
1258,47589,68,8,9,12,5,10,14,2,13,18,0,6,6,1,34722,1.0,1.0,2.0,39.0,@gmail.com,Female,24,56
1259,48101,68,22,1,16,0,2,4,13,20,36,0,3,5,0,34735,1.0,1.0,2.0,58.0,@yahoo.com,Female,13,18
1260,48838,68,1,65,186,5,8,10,0,0,0,0,0,0,1,34749,,1.0,0.0,49.0,@gmail.com,Female,0,3
1261,48973,68,16,28,200,0,1,1,0,2,7,0,0,0,0,34751,1.0,1.0,4.0,38.0,@yahoo.com,Male,0,6
1262,48992,68,36,5,2,0,0,1,7,19,77,1,1,19,0,34752,1.0,1.0,2.0,35.0,@yahoo.com,Female,62,124
1263,49294,68,4,4,10,2,2,2,10,20,33,1,3,4,0,34757,1.0,1.0,2.0,52.0,@gmail.com,Male,14,29
1264,50995,68,1,11,12,4,7,10,4,28,42,0,6,6,1,34790,,1.0,0.0,30.0,@yahoo.com,Female,19,42
1265,51237,68,156,14,43,0,0,0,2,6,26,0,0,1,0,34794,1.0,1.0,2.0,23.0,@gmail.com,Female,6,12
1266,52555,68,2,12,193,5,12,18,1,6,14,0,0,0,1,34831,1.0,1.0,2.0,27.0,@gmail.com,Female,0,14
1267,54194,68,4,199,71,3,8,13,0,0,0,0,0,0,1,34870,,1.0,0.0,22.0,@gmail.com,Female,3,4
1268,54250,68,152,14,Never Checkout,0,0,0,1,4,4,0,0,0,0,34872,,1.0,0.0,31.0,@gmail.com,Female,0,0
1269,54686,68,150,28,29,0,0,0,1,3,4,0,1,1,0,34881,1.0,1.0,4.0,42.0,@gmail.com,Male,7,9
1270,56675,68,1,28,205,1,1,4,3,4,6,0,0,0,1,34927,,1.0,0.0,26.0,@yahoo.com,Female,0,11
1271,57853,68,1,1,0,5,8,12,15,31,34,20,50,51,1,34957,,1.0,0.0,29.0,@yahoo.com,Male,125,243
1272,58086,68,19,10,13,0,1,1,2,9,24,0,2,3,0,34961,,1.0,0.0,30.0,@yahoo.com,Male,14,18
1273,58090,68,41,38,32,0,0,2,0,0,8,0,0,2,0,34962,1.0,1.0,1.0,57.0,@gmail.com,Male,6,25
1274,58431,68,7,21,38,1,3,5,3,10,21,0,0,2,0,34973,1.0,1.0,1.0,40.0,@hotmail.com,Male,1,19
1275,58682,68,193,80,Never Checkout,0,0,0,0,0,0,0,0,0,0,34978,,1.0,0.0,30.0,@gmail.com,Male,0,0
1276,59219,68,152,209,134,0,0,0,0,0,0,0,0,0,0,34995,1.0,1.0,2.0,33.0,@gmail.com,Female,1,5
1277,59316,68,1,489,Never Checkout,1,2,3,0,0,0,0,0,0,0,34996,,1.0,0.0,29.0,@yahoo.com,Female,0,0
1278,59394,68,158,157,220,0,0,0,0,0,0,0,0,0,0,35001,,1.0,0.0,64.0,@yahoo.com,Female,0,5
1279,59562,68,1,16,39,1,4,8,0,13,43,0,0,4,0,35007,1.0,1.0,2.0,29.0,@gmail.com,Female,26,36
1280,59868,68,106,59,198,0,0,0,0,0,1,0,0,0,0,35012,1.0,1.0,2.0,29.0,@yahoo.com,Male,0,14
1281,59962,68,8,1,0,1,1,1,24,51,54,2,6,6,1,35015,1.0,1.0,1.0,42.0,@gmail.com,Female,11,24
1282,60229,68,71,13,252,0,0,0,0,7,7,0,0,0,0,35020,1.0,1.0,2.0,31.0,@gmail.com,Female,0,3
1283,60425,68,7,85,85,2,2,4,0,0,0,0,0,0,0,35026,,1.0,0.0,24.0,@gmail.com,Male,7,8
1284,60508,68,213,3,8,0,0,0,8,30,39,1,4,4,0,35028,1.0,1.0,2.0,20.0,@gmail.com,Male,1,32
1285,61015,68,6,17,51,0,1,2,0,2,12,0,0,1,0,35044,1.0,1.0,1.0,38.0,@gmail.com,Female,11,14
1286,61730,68,116,10,13,1,1,1,2,22,25,0,3,3,1,35059,,1.0,0.0,44.0,@gmail.com,Female,12,23
1287,62272,68,Never open,4,2,0,0,0,7,22,65,2,4,9,1,35073,1.0,1.0,2.0,25.0,@gmail.com,Male,22,38
1288,62427,68,104,6,3,0,0,0,8,24,65,1,6,19,0,35077,1.0,1.0,2.0,31.0,@yahoo.com,Female,67,132
1289,62840,68,7,2,171,2,2,3,2,4,8,0,0,0,0,35090,1.0,1.0,1.0,40.0,@yahoo.com,Female,1,3
1290,62910,68,181,453,Never Checkout,0,0,0,0,0,0,0,0,0,0,35095,,1.0,0.0,42.0,@yahoo.com,Female,0,0
1291,63212,68,85,297,208,0,0,0,0,0,0,0,0,0,0,35106,,1.0,0.0,61.0,@yahoo.com,Female,0,14
1292,63880,68,13,141,Never Checkout,0,5,9,0,0,0,0,0,0,0,35123,1.0,1.0,1.0,38.0,@gmail.com,Male,0,0
1293,63925,68,69,79,90,0,0,0,0,0,0,0,0,0,0,35125,,1.0,0.0,22.0,@gmail.com,Male,2,6
1294,64135,68,57,19,249,0,0,1,0,3,5,0,0,0,0,35128,,1.0,0.0,35.0,@ymail.com,Male,0,2
1295,64297,68,55,440,131,0,0,2,0,0,0,0,0,0,0,35133,,1.0,0.0,59.0,other,Female,1,5
1296,64338,68,1,2,2,2,2,2,38,132,286,4,21,39,1,35134,1.0,1.0,2.0,53.0,@yahoo.com,Female,128,275
1297,65547,68,187,10,23,0,0,0,1,6,6,0,1,1,0,35160,1.0,1.0,1.0,24.0,@gmail.com,Female,0,19
1298,66507,68,161,32,127,0,0,0,0,0,3,0,0,0,0,35185,1.0,1.0,2.0,31.0,@yahoo.com,Female,1,14
1299,67570,68,48,2,68,0,0,0,2,4,4,0,0,0,0,35212,1.0,1.0,1.0,22.0,@gmail.com,Female,4,7
1300,67817,68,115,323,81,1,1,1,0,0,0,0,0,0,0,35220,1.0,1.0,1.0,35.0,@gmail.com,Male,4,5
1301,67990,68,1,185,208,2,5,10,0,0,0,0,0,0,0,35222,,1.0,0.0,64.0,@gmail.com,Female,0,8
1302,68176,68,269,20,16,0,0,0,2,17,20,0,1,1,0,35225,1.0,1.0,2.0,22.0,@gmail.com,Female,0,13
1303,69153,68,Never open,2,0,0,0,0,16,40,64,3,8,13,0,35251,1.0,1.0,2.0,30.0,@hotmail.com,Male,37,50
1304,69172,68,88,49,271,2,5,5,0,0,1,0,0,0,0,35253,1.0,1.0,2.0,49.0,@gmail.com,Female,0,3
1305,69797,68,3,4,2,0,0,0,8,8,9,2,2,2,0,35265,1.0,1.0,1.0,38.0,@outlook.com,Male,0,3
1306,69852,68,40,18,93,0,0,1,3,10,14,0,0,0,0,35269,,1.0,0.0,56.0,@gmail.com,Male,7,9
1307,70125,68,29,14,19,1,2,3,0,9,21,0,1,3,1,35276,1.0,1.0,2.0,54.0,@gmail.com,Male,12,17
1308,70547,68,56,5,38,0,0,0,1,2,7,0,0,1,0,35285,,1.0,0.0,29.0,@gmail.com,Male,6,26
1309,71749,68,14,366,209,0,1,3,0,0,0,0,0,0,0,35309,,1.0,0.0,29.0,@gmail.com,Male,0,17
1310,72031,68,2,367,83,3,3,6,0,0,0,0,0,0,1,35314,,1.0,0.0,46.0,@gmail.com,Female,2,6
1311,72181,68,24,2,2,0,1,2,2,12,62,2,2,8,0,35320,1.0,1.0,1.0,30.0,@gmail.com,Male,34,50
1312,73060,68,24,357,81,3,4,5,0,0,0,0,0,0,1,35335,,1.0,0.0,59.0,@gmail.com,Male,3,7
1313,73126,68,105,233,209,0,0,1,0,0,0,0,0,0,0,35337,1.0,1.0,1.0,32.0,@gmail.com,Female,0,4
1314,73321,68,Never open,12,29,0,0,0,0,10,20,0,1,4,0,35341,1.0,1.0,2.0,21.0,@gmail.com,Female,22,26
1315,73935,68,58,349,190,0,0,1,0,0,0,0,0,0,0,35358,,1.0,0.0,48.0,@gmail.com,Male,0,15
1316,74480,68,214,314,241,0,0,0,0,0,0,0,0,0,0,35368,,1.0,0.0,45.0,@yahoo.com,Female,0,5
1317,75092,68,25,112,77,2,4,5,0,0,0,0,0,0,0,35382,1.0,1.0,1.0,27.0,@gmail.com,Female,4,7
1318,75142,68,183,322,143,0,0,0,0,0,0,0,0,0,0,35387,,1.0,0.0,27.0,@gmail.com,Male,2,7
1319,76425,68,4,2,4,2,2,6,15,31,84,1,4,18,0,35421,1.0,1.0,2.0,27.0,@gmail.com,Male,57,132
1320,76562,68,91,18,Never Checkout,0,0,0,5,6,7,0,0,0,0,35423,,1.0,0.0,45.0,@gmail.com,Female,0,0
1321,77870,68,2,2,0,5,13,24,12,21,64,4,7,27,1,35457,1.0,1.0,1.0,41.0,@yahoo.com,Male,75,166
1322,78419,68,41,74,266,0,0,1,0,0,0,0,0,0,0,35473,,1.0,0.0,29.0,@gmail.com,Male,0,4
1323,78872,68,1,7,16,1,1,1,8,23,38,0,2,5,0,35484,,1.0,0.0,28.0,@yahoo.com,Female,20,25
1324,78873,68,149,212,Never Checkout,0,0,0,0,0,0,0,0,0,0,35485,1.0,1.0,2.0,24.0,@gmail.com,Male,0,0
1325,79451,68,25,296,64,2,4,6,0,0,0,0,0,0,0,35496,,1.0,0.0,41.0,@gmail.com,Male,2,5
1326,79711,68,Never open,10,16,0,0,0,1,10,10,0,1,1,0,35504,,1.0,0.0,39.0,@gmail.com,Male,0,18
1327,79788,68,154,5,241,0,0,0,1,1,1,0,0,0,0,35509,1.0,1.0,2.0,35.0,@yahoo.com,Male,0,5
1328,80017,68,3,264,Never Checkout,5,5,6,0,0,0,0,0,0,1,35512,,1.0,0.0,34.0,@gmail.com,Male,0,0
1329,80021,68,2,295,205,1,1,1,0,0,0,0,0,0,0,35513,,1.0,0.0,23.0,other,Female,0,7
1330,80123,68,7,1,1,1,1,1,3,5,6,1,1,1,0,35517,1.0,1.0,1.0,29.0,@gmail.com,Female,3,11
1331,80236,68,129,4,8,0,0,0,3,3,4,1,1,1,0,35523,,1.0,0.0,48.0,@gmail.com,Male,3,3
1332,80368,68,83,1,0,0,0,0,24,70,131,111,283,488,0,35530,1.0,1.0,1.0,44.0,@gmail.com,Female,1402,2780
1333,80421,68,4,9,15,3,7,10,1,7,11,0,1,1,1,35532,1.0,1.0,1.0,27.0,@gmail.com,Male,6,10
1334,80475,68,28,274,67,0,1,4,0,0,0,0,0,0,0,35534,,1.0,0.0,26.0,@gmail.com,Male,6,9
1335,80749,68,5,5,64,5,12,20,1,6,9,0,0,0,1,35539,1.0,1.0,2.0,42.0,@icloud.com,Male,3,8
1336,81070,68,1,100,72,1,1,2,0,0,0,0,0,0,1,35545,1.0,1.0,2.0,31.0,@yahoo.com,Male,3,5
1337,81389,68,28,2,0,0,1,1,6,21,27,2,2,2,0,35553,,1.0,0.0,48.0,@gmail.com,Male,3,16
1338,81713,68,157,32,71,0,0,0,0,0,3,0,0,0,0,35560,,1.0,0.0,26.0,@gmail.com,Female,4,12
1339,82065,68,167,202,83,0,0,0,0,0,0,0,0,0,0,35567,,1.0,0.0,42.0,@gmail.com,Female,6,7
1340,82131,68,54,26,73,0,0,2,1,5,8,0,0,0,1,35571,1.0,1.0,2.0,49.0,@yahoo.com,Male,3,4
1341,82320,68,3,10,50,3,10,13,3,7,21,0,0,2,0,35578,,1.0,0.0,37.0,@yahoo.com,Female,3,29
1342,83280,68,224,1,14,0,0,0,3,15,19,0,3,3,0,35600,1.0,1.0,2.0,23.0,@yahoo.com,Male,8,10
1343,83305,68,104,264,73,2,6,11,0,0,0,0,0,0,1,35601,,1.0,0.0,18.0,@gmail.com,Female,10,13
1344,83330,68,79,7,20,3,4,8,6,20,51,0,1,2,1,35602,1.0,1.0,1.0,34.0,@gmail.com,Male,11,14
1345,84092,68,1,2,82,1,3,6,2,6,14,0,0,0,1,35623,1.0,1.0,1.0,59.0,@gmail.com,Female,1,5
