,customer_id,subject_line_length,last_open_day,last_login_day,last_checkout_day,open_count_last_10_days,open_count_last_30_days,open_count_last_60_days,login_count_last_10_days,login_count_last_30_days,login_count_last_60_days,checkout_count_last_10_days,checkout_count_last_30_days,checkout_count_last_60_days,open_flag,row_id,attr_1,attr_2,attr_3,age,domain,checkout_count_last_1_year
1161,105272,51,1,52,256,4,9,14,0,0,1,0,0,0,1,33443,,1.0,0.0,18.0,@gmail.com,17
1162,105461,51,7,88,203,1,2,4,0,0,0,0,0,0,1,33447,,1.0,0.0,45.0,other,7
1163,106713,51,1,59,77,2,3,3,0,0,1,0,0,0,0,33460,1.0,1.0,4.0,40.0,@gmail.com,8
1164,106863,51,2,14,31,2,6,12,10,30,56,0,0,2,1,33462,,1.0,0.0,25.0,@gmail.com,12
1165,106980,51,75,79,68,0,0,0,0,0,0,0,0,0,0,33463,,1.0,0.0,35.0,@yahoo.com,10
1166,107178,51,53,1,1,0,0,1,4,6,13,2,2,2,0,33465,,1.0,0.0,35.0,@gmail.com,19
1167,107275,51,55,69,Never checkout,0,0,1,0,0,0,0,0,0,0,33468,,1.0,0.0,35.0,@gmail.com,0
1168,107578,51,26,69,74,0,1,2,0,0,0,0,0,0,0,33472,,1.0,0.0,45.0,@gmail.com,9
1169,108052,51,3,55,Never checkout,1,1,2,2,2,9,0,0,0,0,33474,,1.0,0.0,55.0,@yahoo.com,0
1170,108207,51,3,49,102,3,8,10,0,0,1,0,0,0,1,33476,,1.0,0.0,25.0,@gmail.com,6
1171,108598,51,59,6,6,0,0,0,8,32,50,1,3,3,0,33481,1.0,1.0,2.0,1.0,@gmail.com,21
1172,109389,51,7,60,Never checkout,1,5,9,0,0,1,0,0,0,1,33489,,1.0,0.0,55.0,@gmail.com,0
1173,109447,51,1,15,28,3,10,16,0,23,73,0,1,12,1,33491,,1.0,0.0,25.0,@gmail.com,57
1174,109575,51,51,16,186,0,0,1,0,4,14,0,0,0,0,33493,,1.0,0.0,25.0,@gmail.com,8
1175,109617,51,2,37,105,4,13,24,0,0,2,0,0,0,1,33495,,1.0,0.0,55.0,@gmail.com,14
1176,109717,51,55,55,78,0,0,1,0,0,1,0,0,0,0,33496,,1.0,0.0,35.0,@gmail.com,9
1177,109748,51,3,12,19,2,5,10,4,29,53,0,1,3,0,33497,,1.0,0.0,35.0,@gmail.com,30
1178,109839,51,3,12,23,1,2,3,0,19,55,0,1,8,0,33499,,1.0,0.0,25.0,@gmail.com,42
1179,109860,51,57,1,6,0,0,0,34,102,235,2,7,8,0,33500,,1.0,0.0,35.0,@gmail.com,64
1180,109970,51,11,56,112,0,2,2,0,0,2,0,0,0,0,33501,,1.0,0.0,55.0,@gmail.com,2
1181,110256,51,1,58,275,4,13,21,0,0,1,0,0,0,1,33503,,1.0,0.0,35.0,@gmail.com,8
1182,110477,51,5,35,Never checkout,3,12,20,0,0,4,0,0,0,1,33506,,1.0,0.0,35.0,@gmail.com,0
1183,110571,51,12,48,343,0,1,1,0,0,5,0,0,0,0,33508,,1.0,0.0,25.0,@gmail.com,15
1184,110749,51,27,27,Never checkout,0,1,2,0,1,7,0,0,0,0,33511,,1.0,0.0,55.0,@gmail.com,0
1185,110816,51,38,11,Never checkout,0,0,1,0,2,3,0,0,0,0,33512,1.0,1.0,2.0,23.0,@gmail.com,0
1186,110874,51,29,54,Never checkout,0,0,1,0,0,1,0,0,0,0,33514,,1.0,0.0,25.0,@gmail.com,0
1187,110895,51,2,15,Never checkout,3,9,11,1,4,21,0,0,0,1,33515,,1.0,0.0,35.0,@gmail.com,0
1188,111570,51,40,50,Never checkout,0,0,2,0,0,1,0,0,0,0,33523,,1.0,0.0,18.0,@gmail.com,0
1189,112739,51,42,33,43,0,0,0,0,0,5,0,0,1,0,33529,,1.0,0.0,55.0,@outlook.com,21
1190,112812,51,40,12,Never checkout,1,1,1,0,2,11,0,0,5,0,33531,,1.0,0.0,35.0,@gmail.com,0
1191,113956,51,32,37,129,0,0,0,0,0,1,0,0,0,0,33537,,1.0,0.0,18.0,@gmail.com,5
1192,114159,51,24,1,Never checkout,0,1,1,2,4,7,0,0,0,0,33541,,1.0,0.0,55.0,@gmail.com,0
1193,114362,51,26,0,12,0,1,1,3,36,49,0,4,6,0,33542,1.0,1.0,2.0,18.0,@gmail.com,40
1194,114807,51,22,13,30,0,1,1,0,30,35,0,2,2,0,33548,1.0,1.0,2.0,25.0,@gmail.com,13
1195,114861,51,14,9,282,0,1,1,2,6,7,0,0,0,0,33549,,1.0,0.0,55.0,@gmail.com,14
1196,115891,51,25,19,24,0,0,0,4,17,17,0,7,7,0,33557,,1.0,0.0,55.0,@gmail.com,7
1197,116230,51,12,1,27,3,7,7,5,19,19,0,1,1,1,33564,1.0,1.0,4.0,22.0,@gmail.com,20
1198,116340,51,12,1,1,0,1,1,23,51,51,5,19,19,0,33566,,1.0,0.0,55.0,@yahoo.com,92
1199,116564,51,21,25,147,0,0,0,0,1,1,0,0,0,0,33569,,1.0,0.0,25.0,@gmail.com,7
1200,117531,51,5,20,Never checkout,2,5,5,0,1,1,0,0,0,0,33588,,1.0,0.0,45.0,@gmail.com,0
1201,118003,51,2,1,1,4,6,6,9,17,17,1,2,2,1,33593,,1.0,0.0,55.0,@gmail.com,16
1202,119767,51,4,7,Never checkout,0,0,0,2,2,2,0,0,0,1,33603,,1.0,0.0,55.0,@gmail.com,0
1203,119867,51,1,2,Never checkout,1,1,1,6,6,6,0,0,0,1,33604,,1.0,0.0,18.0,@gmail.com,0
1204,119922,51,6,2,5,0,0,0,10,10,10,3,3,3,0,33605,,1.0,0.0,25.0,@yahoo.com,21
1205,120166,51,2,5,274,0,0,0,1,1,1,0,0,0,1,33606,,1.0,0.0,18.0,@gmail.com,4
1206,127615,51,83,5,8,0,0,0,0,0,0,0,0,0,0,33624,,1.0,0.0,25.0,@gmail.com,8
1207,127850,51,2,292,301,2,7,12,0,0,0,0,0,0,1,33625,,1.0,0.0,45.0,@gmail.com,12
1208,127884,51,16,14,Never checkout,0,0,0,0,0,0,0,0,0,0,33626,,1.0,0.0,18.0,@yahoo.com,0
1209,5901,68,2,4,10,4,5,6,14,33,51,4,7,7,0,33764,,1.0,0.0,55.0,@yahoo.com,51
1210,6332,68,1,5,146,1,1,3,2,4,48,0,0,83,0,33775,1.0,1.0,1.0,36.0,@yahoo.com,117
1211,7329,68,92,21,237,0,0,0,0,2,2,0,0,0,0,33792,1.0,1.0,2.0,32.0,other,8
1212,8427,68,155,8,116,0,0,0,4,12,17,0,0,0,0,33816,1.0,1.0,2.0,24.0,@gmail.com,12
1213,11611,68,54,33,45,0,0,1,0,0,19,0,0,2,0,33906,1.0,1.0,2.0,31.0,@gmail.com,4
1214,13317,68,3,3,3,1,1,2,9,16,38,3,5,11,0,33938,,1.0,0.0,55.0,@rocketmail.com,52
1215,16826,68,161,10,20,0,0,0,10,23,23,0,1,1,0,34003,1.0,1.0,2.0,34.0,@gmail.com,6
1216,17510,68,42,1,1,1,1,2,33,86,164,9,22,56,0,34019,1.0,1.0,2.0,33.0,@gmail.com,181
1217,17603,68,26,13,163,1,2,6,0,6,12,0,0,0,1,34021,1.0,1.0,2.0,33.0,@yahoo.com,16
1218,18534,68,2,10,143,3,3,3,1,4,4,0,0,0,1,34041,,1.0,0.0,45.0,@yahoo.com,15
1219,19215,68,3,31,40,3,6,10,6,28,55,0,0,3,0,34056,,1.0,0.0,55.0,@gmail.com,15
1220,19264,68,3,49,25,4,10,14,0,1,2,0,1,1,1,34058,1.0,1.0,1.0,21.0,@gmail.com,9
1221,20095,68,23,1,2,0,0,1,30,95,192,6,12,12,0,34074,,1.0,0.0,25.0,@gmail.com,76
1222,20176,68,30,5,6,0,0,1,12,32,65,2,3,8,0,34076,1.0,1.0,1.0,34.0,@gmail.com,66
1223,20186,68,209,49,183,0,0,0,0,0,1,0,0,0,0,34077,1.0,1.0,1.0,22.0,@gmail.com,17
1224,20215,68,1,3,29,5,14,21,10,34,71,1,2,5,1,34080,,1.0,0.0,55.0,@gmail.com,16
1225,21383,68,32,890,128,0,0,2,0,6,9,0,0,0,0,34114,1.0,1.0,2.0,43.0,@yahoo.com,16
1226,21439,68,32,1,28,2,2,6,3,13,41,0,1,3,1,34116,,1.0,0.0,55.0,@gmail.com,10
1227,21999,68,332,858,195,0,0,0,0,0,0,0,0,0,0,34129,1.0,1.0,2.0,35.0,@gmail.com,17
1228,23564,68,85,5,11,0,0,0,12,35,73,1,6,21,0,34171,1.0,1.0,1.0,33.0,@yahoo.com,148
1229,25290,68,1,13,32,5,9,13,1,10,19,0,0,1,1,34218,1.0,1.0,1.0,30.0,@yahoo.com,8
1230,25391,68,7,203,Never checkout,1,3,5,0,0,0,0,0,0,1,34226,1.0,1.0,2.0,30.0,@yahoo.com,0
1231,25891,68,2,3,3,2,2,5,21,35,115,1,1,5,0,34238,1.0,1.0,1.0,31.0,@gmail.com,35
1232,26025,68,106,3,3,0,0,0,25,69,115,4,10,15,1,34245,1.0,1.0,2.0,34.0,@gmail.com,35
1233,26112,68,13,9,13,0,3,3,3,8,10,0,1,1,0,34247,1.0,1.0,1.0,25.0,@gmail.com,22
1234,27132,68,1,812,Never checkout,2,2,2,0,0,0,0,0,0,1,34273,,1.0,0.0,18.0,@rocketmail.com,0
1235,28291,68,533,164,217,0,0,0,0,0,0,0,0,0,0,34306,1.0,1.0,4.0,34.0,@gmail.com,8
1236,29407,68,42,4,300,0,0,1,4,10,21,0,0,0,0,34331,1.0,1.0,2.0,25.0,@gmail.com,14
1237,29644,68,13,1,69,0,2,5,58,188,315,4,4,4,0,34337,1.0,1.0,4.0,25.0,@gmail.com,30
1238,29717,68,119,65,334,0,0,0,0,0,0,0,0,0,0,34338,1.0,1.0,1.0,33.0,@outlook.com,0
1239,32325,68,6,1,4,1,2,3,18,34,59,4,9,14,0,34384,1.0,1.0,2.0,30.0,@gmail.com,94
1240,33530,68,69,112,199,0,0,0,0,0,0,0,0,0,0,34415,1.0,1.0,2.0,34.0,@gmail.com,8
1241,33637,68,3,5,248,4,7,11,6,9,19,1,1,1,1,34420,,1.0,0.0,35.0,@gmail.com,2
1242,33757,68,333,12,32,0,0,0,0,9,11,0,0,1,1,34424,1.0,1.0,2.0,25.0,@yahoo.com,22
1243,35015,68,53,46,711,0,0,1,0,0,1,0,0,0,0,34455,1.0,1.0,1.0,24.0,@gmail.com,16
1244,35104,68,26,16,17,0,1,1,3,11,37,0,1,6,0,34457,1.0,1.0,2.0,32.0,@gmail.com,59
1245,39632,68,23,10,10,0,1,1,9,10,10,1,1,1,1,34551,,1.0,0.0,35.0,@gmail.com,20
1246,40283,68,169,17,32,0,0,0,2,7,25,0,0,4,0,34563,,1.0,0.0,35.0,@gmail.com,11
1247,41944,68,7,5,5,1,4,6,14,35,37,1,2,2,1,34609,,1.0,0.0,45.0,@gmail.com,10
1248,42864,68,36,0,5,0,0,1,35,101,175,8,33,87,0,34623,1.0,1.0,2.0,30.0,@gmail.com,189
1249,43872,68,3,38,43,4,5,8,1,1,17,0,0,3,1,34640,1.0,1.0,2.0,36.0,@gmail.com,20
1250,43965,68,223,7,15,1,1,1,3,21,39,0,1,2,0,34642,1.0,1.0,2.0,38.0,@gmail.com,4
1251,44060,68,3,27,51,3,7,13,0,2,13,0,0,1,0,34645,1.0,1.0,2.0,28.0,@gmail.com,16
1252,44403,68,57,2,6,0,0,1,7,26,105,2,16,45,0,34661,1.0,1.0,1.0,28.0,@yahoo.com,302
1253,44461,68,41,1,1,0,0,1,5,9,9,1,1,1,0,34662,,1.0,0.0,18.0,@gmail.com,23
1254,45498,68,3,254,330,3,5,5,0,0,0,0,0,0,0,34689,1.0,1.0,2.0,37.0,@gmail.com,1
1255,45908,68,1,465,Never checkout,2,4,5,0,0,0,0,0,0,0,34695,,1.0,0.0,35.0,@yahoo.com,0
1256,46183,68,194,1,17,0,0,0,20,40,53,3,5,5,0,34699,1.0,1.0,1.0,40.0,@gmail.com,26
1257,47451,68,29,109,186,0,1,1,0,0,0,0,0,0,0,34721,,1.0,0.0,35.0,@yahoo.com,12
1258,47589,68,8,9,24,5,10,14,2,13,18,0,6,6,1,34722,1.0,1.0,2.0,39.0,@gmail.com,56
1259,48101,68,22,1,58,0,2,4,13,20,36,0,3,5,0,34735,1.0,1.0,2.0,58.0,@yahoo.com,24
1260,48838,68,1,65,254,5,8,10,0,0,0,0,0,0,1,34749,,1.0,0.0,45.0,@gmail.com,5
1261,48973,68,16,28,192,0,1,1,0,2,7,0,0,0,0,34751,1.0,1.0,4.0,38.0,@yahoo.com,17
1262,48992,68,36,5,50,0,0,1,7,19,77,1,1,19,0,34752,1.0,1.0,2.0,35.0,@yahoo.com,64
1263,49294,68,4,4,4,2,2,2,10,20,33,1,3,4,0,34757,1.0,1.0,2.0,52.0,@gmail.com,23
1264,50995,68,1,11,22,4,7,10,4,28,42,0,6,6,1,34790,,1.0,0.0,55.0,@yahoo.com,25
1265,51237,68,156,14,66,0,0,0,2,6,26,0,0,1,0,34794,1.0,1.0,2.0,23.0,@gmail.com,19
1266,52555,68,2,12,70,5,12,18,1,6,14,0,0,0,1,34831,1.0,1.0,2.0,27.0,@gmail.com,8
1267,54194,68,4,199,175,3,8,13,0,0,0,0,0,0,1,34870,,1.0,0.0,55.0,@gmail.com,13
1268,54250,68,152,14,69,0,0,0,1,4,4,0,0,0,0,34872,,1.0,0.0,55.0,@gmail.com,12
1269,54686,68,150,28,12,0,0,0,1,3,4,0,1,1,0,34881,1.0,1.0,4.0,42.0,@gmail.com,16
1270,56675,68,1,28,473,1,1,4,3,4,6,0,0,0,1,34927,,1.0,0.0,55.0,@yahoo.com,14
1271,57853,68,1,1,1,5,8,12,15,31,34,20,50,51,1,34957,,1.0,0.0,55.0,@yahoo.com,96
1272,58086,68,19,10,13,0,1,1,2,9,24,0,2,3,0,34961,,1.0,0.0,55.0,@yahoo.com,3
1273,58090,68,41,38,453,0,0,2,0,0,8,0,0,2,0,34962,1.0,1.0,1.0,57.0,@gmail.com,13
1274,58431,68,7,21,44,1,3,5,3,10,21,0,0,2,0,34973,1.0,1.0,1.0,40.0,@hotmail.com,4
1275,58682,68,193,80,193,0,0,0,0,0,0,0,0,0,0,34978,,1.0,0.0,35.0,@gmail.com,15
1276,59219,68,152,209,322,0,0,0,0,0,0,0,0,0,0,34995,1.0,1.0,2.0,33.0,@gmail.com,13
1277,59316,68,1,489,Never checkout,1,2,3,0,0,0,0,0,0,0,34996,,1.0,0.0,55.0,@yahoo.com,0
1278,59394,68,158,157,367,0,0,0,0,0,0,0,0,0,0,35001,,1.0,0.0,35.0,@yahoo.com,16
1279,59562,68,1,16,32,1,4,8,0,13,43,0,0,4,0,35007,1.0,1.0,2.0,29.0,@gmail.com,18
1280,59868,68,106,59,71,0,0,0,0,0,1,0,0,0,0,35012,1.0,1.0,2.0,29.0,@yahoo.com,12
1281,59962,68,8,1,9,1,1,1,24,51,54,2,6,6,1,35015,1.0,1.0,1.0,42.0,@gmail.com,48
1282,60229,68,71,13,447,0,0,0,0,7,7,0,0,0,0,35020,1.0,1.0,2.0,31.0,@gmail.com,14
1283,60425,68,7,85,261,2,2,4,0,0,0,0,0,0,0,35026,,1.0,0.0,25.0,@gmail.com,13
1284,60508,68,213,3,3,0,0,0,8,30,39,1,4,4,0,35028,1.0,1.0,2.0,20.0,@gmail.com,43
1285,61015,68,6,17,48,0,1,2,0,2,12,0,0,1,0,35044,1.0,1.0,1.0,38.0,@gmail.com,17
1286,61730,68,116,10,16,1,1,1,2,22,25,0,3,3,1,35059,,1.0,0.0,35.0,@gmail.com,38
1287,62272,68,Never open,4,34,0,0,0,7,22,65,2,4,9,1,35073,1.0,1.0,2.0,25.0,@gmail.com,24
1288,62427,68,104,6,6,0,0,0,8,24,65,1,6,19,0,35077,1.0,1.0,2.0,31.0,@yahoo.com,145
1289,62840,68,7,2,453,2,2,3,2,4,8,0,0,0,0,35090,1.0,1.0,1.0,40.0,@yahoo.com,10
1290,62910,68,181,453,Never checkout,0,0,0,0,0,0,0,0,0,0,35095,,1.0,0.0,55.0,@yahoo.com,0
1291,63212,68,85,297,Never checkout,0,0,0,0,0,0,0,0,0,0,35106,,1.0,0.0,18.0,@yahoo.com,0
1292,63880,68,13,141,259,0,5,9,0,0,0,0,0,0,0,35123,1.0,1.0,1.0,38.0,@gmail.com,0
1293,63925,68,69,79,105,0,0,0,0,0,0,0,0,0,0,35125,,1.0,0.0,45.0,@gmail.com,5
1294,64135,68,57,19,395,0,0,1,0,3,5,0,0,0,0,35128,,1.0,0.0,55.0,@ymail.com,13
1295,64297,68,55,440,Never checkout,0,0,2,0,0,0,0,0,0,0,35133,,1.0,0.0,45.0,other,0
1296,64338,68,1,2,13,2,2,2,38,132,286,4,21,39,1,35134,1.0,1.0,2.0,53.0,@yahoo.com,96
1297,65547,68,187,10,16,0,0,0,1,6,6,0,1,1,0,35160,1.0,1.0,1.0,24.0,@gmail.com,23
1298,66507,68,161,32,257,0,0,0,0,0,3,0,0,0,0,35185,1.0,1.0,2.0,31.0,@yahoo.com,1
1299,67570,68,48,2,200,0,0,0,2,4,4,0,0,0,0,35212,1.0,1.0,1.0,22.0,@gmail.com,15
1300,67817,68,115,323,391,1,1,1,0,0,0,0,0,0,0,35220,1.0,1.0,1.0,35.0,@gmail.com,2
1301,67990,68,1,185,205,2,5,10,0,0,0,0,0,0,0,35222,,1.0,0.0,18.0,@gmail.com,8
1302,68176,68,269,20,20,0,0,0,2,17,20,0,1,1,0,35225,1.0,1.0,2.0,22.0,@gmail.com,8
1303,69153,68,Never open,2,5,0,0,0,16,40,64,3,8,13,0,35251,1.0,1.0,2.0,30.0,@hotmail.com,107
1304,69172,68,88,49,113,2,5,5,0,0,1,0,0,0,0,35253,1.0,1.0,2.0,49.0,@gmail.com,8
1305,69797,68,3,4,4,0,0,0,8,8,9,2,2,2,0,35265,1.0,1.0,1.0,38.0,@outlook.com,15
1306,69852,68,40,18,79,0,0,1,3,10,14,0,0,0,0,35269,,1.0,0.0,18.0,@gmail.com,16
1307,70125,68,29,14,22,1,2,3,0,9,21,0,1,3,1,35276,1.0,1.0,2.0,54.0,@gmail.com,27
1308,70547,68,56,5,54,0,0,0,1,2,7,0,0,1,0,35285,,1.0,0.0,18.0,@gmail.com,21
1309,71749,68,14,366,286,0,1,3,0,0,0,0,0,0,0,35309,,1.0,0.0,55.0,@gmail.com,17
1310,72031,68,2,367,367,3,3,6,0,0,0,0,0,0,1,35314,,1.0,0.0,55.0,@gmail.com,2
1311,72181,68,24,2,40,0,1,2,2,12,62,2,2,8,0,35320,1.0,1.0,1.0,30.0,@gmail.com,47
1312,73060,68,24,357,332,3,4,5,0,0,0,0,0,0,1,35335,,1.0,0.0,25.0,@gmail.com,8
1313,73126,68,105,233,267,0,0,1,0,0,0,0,0,0,0,35337,1.0,1.0,1.0,32.0,@gmail.com,8
1314,73321,68,Never open,12,36,0,0,0,0,10,20,0,1,4,0,35341,1.0,1.0,2.0,21.0,@gmail.com,10
1315,73935,68,58,349,160,0,0,1,0,0,0,0,0,0,0,35358,,1.0,0.0,45.0,@gmail.com,11
1316,74480,68,214,314,118,0,0,0,0,0,0,0,0,0,0,35368,,1.0,0.0,25.0,@yahoo.com,2
1317,75092,68,25,112,Never checkout,2,4,5,0,0,0,0,0,0,0,35382,1.0,1.0,1.0,27.0,@gmail.com,0
1318,75142,68,183,322,Never checkout,0,0,0,0,0,0,0,0,0,0,35387,,1.0,0.0,35.0,@gmail.com,0
1319,76425,68,4,2,4,2,2,6,15,31,84,1,4,18,0,35421,1.0,1.0,2.0,27.0,@gmail.com,49
1320,76562,68,91,18,233,0,0,0,5,6,7,0,0,0,0,35423,,1.0,0.0,55.0,@gmail.com,9
1321,77870,68,2,2,9,5,13,24,12,21,64,4,7,27,1,35457,1.0,1.0,1.0,41.0,@yahoo.com,127
1322,78419,68,41,74,137,0,0,1,0,0,0,0,0,0,0,35473,,1.0,0.0,55.0,@gmail.com,16
1323,78872,68,1,7,27,1,1,1,8,23,38,0,2,5,0,35484,,1.0,0.0,55.0,@yahoo.com,23
1324,78873,68,149,212,307,0,0,0,0,0,0,0,0,0,0,35485,1.0,1.0,2.0,24.0,@gmail.com,10
1325,79451,68,25,296,298,2,4,6,0,0,0,0,0,0,0,35496,,1.0,0.0,25.0,@gmail.com,6
1326,79711,68,Never open,10,29,0,0,0,1,10,10,0,1,1,0,35504,,1.0,0.0,55.0,@gmail.com,9
1327,79788,68,154,5,235,0,0,0,1,1,1,0,0,0,0,35509,1.0,1.0,2.0,35.0,@yahoo.com,8
1328,80017,68,3,264,Never checkout,5,5,6,0,0,0,0,0,0,1,35512,,1.0,0.0,55.0,@gmail.com,0
1329,80021,68,2,295,306,1,1,1,0,0,0,0,0,0,0,35513,,1.0,0.0,18.0,other,8
1330,80123,68,7,1,7,1,1,1,3,5,6,1,1,1,0,35517,1.0,1.0,1.0,29.0,@gmail.com,11
1331,80236,68,129,4,4,0,0,0,3,3,4,1,1,1,0,35523,,1.0,0.0,55.0,@gmail.com,5
1332,80368,68,83,1,10,0,0,0,24,70,131,111,283,488,0,35530,1.0,1.0,1.0,44.0,@gmail.com,670
1333,80421,68,4,9,21,3,7,10,1,7,11,0,1,1,1,35532,1.0,1.0,1.0,27.0,@gmail.com,14
1334,80475,68,28,274,219,0,1,4,0,0,0,0,0,0,0,35534,,1.0,0.0,25.0,@gmail.com,16
1335,80749,68,5,5,225,5,12,20,1,6,9,0,0,0,1,35539,1.0,1.0,2.0,42.0,@icloud.com,6
1336,81070,68,1,100,286,1,1,2,0,0,0,0,0,0,1,35545,1.0,1.0,2.0,31.0,@yahoo.com,2
1337,81389,68,28,2,2,0,1,1,6,21,27,2,2,2,0,35553,,1.0,0.0,25.0,@gmail.com,8
1338,81713,68,157,32,233,0,0,0,0,0,3,0,0,0,0,35560,,1.0,0.0,55.0,@gmail.com,13
1339,82065,68,167,202,250,0,0,0,0,0,0,0,0,0,0,35567,,1.0,0.0,35.0,@gmail.com,1
1340,82131,68,54,26,94,0,0,2,1,5,8,0,0,0,1,35571,1.0,1.0,2.0,49.0,@yahoo.com,9
1341,82320,68,3,10,41,3,10,13,3,7,21,0,0,2,0,35578,,1.0,0.0,55.0,@yahoo.com,4
1342,83280,68,224,1,16,0,0,0,3,15,19,0,3,3,0,35600,1.0,1.0,2.0,23.0,@yahoo.com,3
1343,83305,68,104,264,178,2,6,11,0,0,0,0,0,0,1,35601,,1.0,0.0,45.0,@gmail.com,4
1344,83330,68,79,7,13,3,4,8,6,20,51,0,1,2,1,35602,1.0,1.0,1.0,34.0,@gmail.com,17
1345,84092,68,1,2,268,1,3,6,2,6,14,0,0,0,1,35623,1.0,1.0,1.0,59.0,@gmail.com,16
1346,84343,68,4,13,18,1,1,2,0,3,3,0,1,1,0,35629,,1.0,0.0,25.0,@gmail.com,22
1347,84703,68,202,27,31,0,0,0,0,2,6,0,0,1,1,35638,1.0,1.0,4.0,41.0,@gmail.com,5
1348,87514,68,3,3,220,2,7,11,5,6,6,0,0,0,0,35720,1.0,1.0,2.0,27.0,@gmail.com,17
1349,87624,68,4,40,142,1,2,7,0,0,2,0,0,0,0,35723,,1.0,0.0,35.0,@gmail.com,12
1350,87679,68,103,37,50,0,0,0,0,0,25,0,0,3,0,35725,1.0,1.0,1.0,29.0,@gmail.com,3
1351,87698,68,104,209,239,0,0,0,0,0,0,0,0,0,0,35726,,1.0,0.0,35.0,@gmail.com,13
1352,87724,68,Never open,239,Never checkout,0,0,0,0,0,0,0,0,0,0,35727,,1.0,0.0,35.0,@gmail.com,0
1353,87857,68,172,229,Never checkout,0,0,0,0,0,0,0,0,0,0,35731,,1.0,0.0,35.0,@yahoo.com,0
1354,87913,68,193,235,Never checkout,0,0,0,0,0,0,0,0,0,1,35733,,1.0,0.0,55.0,@gmail.com,0
1355,88129,68,187,31,Never checkout,0,0,0,0,0,6,0,0,0,0,35739,1.0,1.0,1.0,21.0,@gmail.com,0
1356,88193,68,6,9,15,2,5,10,4,10,10,0,3,3,0,35740,,1.0,0.0,45.0,@gmail.com,12
1357,89003,68,13,148,Never checkout,0,1,2,0,0,0,0,0,0,0,35758,,1.0,0.0,35.0,@gmail.com,0
1358,90198,68,7,10,215,1,2,4,1,2,2,0,0,0,0,35791,1.0,1.0,1.0,31.0,@gmail.com,0
1359,90205,68,1,4,53,3,9,13,3,10,44,0,0,1,0,35792,1.0,1.0,1.0,58.0,@yahoo.com,12
1360,90358,68,24,13,22,0,1,1,0,15,33,0,1,1,0,35796,1.0,1.0,2.0,20.0,@gmail.com,10
1361,90467,68,42,172,174,0,0,0,0,0,0,0,0,0,0,35798,1.0,1.0,2.0,48.0,@gmail.com,5
1362,90631,68,191,210,173,0,0,0,0,1,1,0,0,0,0,35803,1.0,1.0,2.0,21.0,@gmail.com,4
1363,90633,68,1,204,Never checkout,5,14,24,0,0,0,0,0,0,1,35804,,1.0,0.0,55.0,@gmail.com,0
1364,90731,68,12,11,47,0,1,1,0,5,14,0,0,1,0,35810,1.0,1.0,1.0,19.0,@yahoo.com,5
1365,90983,68,7,72,81,0,1,2,0,0,0,0,0,0,0,35821,1.0,1.0,4.0,23.0,@gmail.com,9
1366,91160,68,196,25,138,0,0,0,0,1,1,0,0,0,0,35830,,1.0,0.0,18.0,@gmail.com,13
1367,91540,68,114,34,43,0,0,0,0,1,28,0,0,7,0,35839,,1.0,0.0,35.0,@gmail.com,48
1368,92528,68,27,2,8,0,1,4,6,23,57,1,2,4,0,35868,1.0,1.0,2.0,21.0,@gmail.com,6
1369,93379,68,106,25,152,0,0,0,0,1,1,0,0,0,0,35896,,1.0,0.0,45.0,@gmail.com,5
1370,93979,68,77,8,9,0,0,0,12,14,14,1,1,1,0,35918,,1.0,0.0,25.0,@gmail.com,10
1371,94189,68,163,87,252,0,0,0,0,0,0,0,0,0,0,35926,,1.0,0.0,25.0,other,7
1372,94462,68,153,42,Never checkout,0,0,0,3,3,7,0,0,0,0,35931,,1.0,0.0,18.0,@gmail.com,0
1373,95259,68,92,112,161,0,0,0,0,0,0,0,0,0,0,35959,1.0,1.0,2.0,28.0,@gmail.com,11
1374,97258,68,84,14,134,0,0,0,2,16,45,0,0,9,0,36040,1.0,1.0,1.0,38.0,@gmail.com,22
1375,98602,68,90,12,Never checkout,0,0,0,0,2,3,0,0,0,0,36078,,1.0,0.0,35.0,@gmail.com,0
1376,98706,68,54,15,Never checkout,0,0,2,0,2,2,0,0,0,1,36082,,1.0,0.0,55.0,@gmail.com,0
1377,98767,68,12,132,134,1,5,6,0,0,0,0,0,0,1,36084,,1.0,0.0,45.0,@gmail.com,17
1378,99197,68,1,6,63,1,1,2,31,94,189,0,0,0,0,36098,,1.0,0.0,18.0,@qq.com,5
1379,99613,68,3,69,Never checkout,1,1,1,0,0,0,0,0,0,1,36116,,1.0,0.0,45.0,@yahoo.com,0
1380,99762,68,94,39,92,2,3,3,0,0,1,0,0,0,1,36120,,1.0,0.0,45.0,@gmail.com,6
1381,100254,68,3,105,126,1,2,4,0,0,0,0,0,0,0,36133,1.0,1.0,4.0,31.0,@gmail.com,5
1382,100272,68,99,70,Never checkout,0,0,0,0,0,0,0,0,0,0,36134,,1.0,0.0,18.0,@gmail.com,0
1383,100552,68,63,123,Never checkout,0,0,0,0,0,0,0,0,0,0,36142,,1.0,0.0,55.0,@gmail.com,0
1384,100907,68,106,106,Never checkout,0,0,0,0,0,0,0,0,0,0,36153,,1.0,0.0,18.0,@yahoo.com,0
1385,101129,68,7,119,Never checkout,1,3,5,0,0,0,0,0,0,0,36166,,1.0,0.0,35.0,@gmail.com,0
